        0.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.05     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.10     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.15     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.25     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.30     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.35     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.45     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.50     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.55     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.65     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.70     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.75     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.85     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.90     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        0.95     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.05     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.10     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.15     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.25     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.30     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.35     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.45     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.50     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.55     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.60     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.65     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.70     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.75     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.80     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.85     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.90     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        1.95     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.00     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.05     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.10     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.15     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.20     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.25     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.30     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.35     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.40     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.45     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.50     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
        2.55     0.0000000000E+000     0.0000000000E+000     0.0000000000E+000
