      50        9.80      0.4880394821E-09      0.9349598873E-10     -0.4175308594E+01     -0.2804893985E-12     -0.8524123097E-13     -0.4357277890E-04      0.0000000000E+00      0.0000000000E+00
     100       19.80      0.4881055629E-09      0.9350893670E-10     -0.4175879514E+01     -0.2805265540E-12     -0.8525251460E-13     -0.4357858346E-04      0.0000000000E+00      0.0000000000E+00
     150       29.80      0.4881682732E-09      0.9352021588E-10     -0.4176425319E+01     -0.2805612872E-12     -0.8526304977E-13     -0.4358403193E-04      0.0000000000E+00      0.0000000000E+00
     200       39.80      0.4882274827E-09      0.9353200506E-10     -0.4176947151E+01     -0.2805937597E-12     -0.8527289448E-13     -0.4358914549E-04      0.0000000000E+00      0.0000000000E+00
     250       49.80      0.4882837190E-09      0.9354493569E-10     -0.4177446217E+01     -0.2806241173E-12     -0.8528210727E-13     -0.4359394582E-04      0.0000000000E+00      0.0000000000E+00
     300       59.80      0.4883375631E-09      0.9355537525E-10     -0.4177923513E+01     -0.2806524897E-12     -0.8529068785E-13     -0.4359845092E-04      0.0000000000E+00      0.0000000000E+00
     350       69.80      0.4883883419E-09      0.9356516950E-10     -0.4178380164E+01     -0.2806790211E-12     -0.8529871577E-13     -0.4360268038E-04      0.0000000000E+00      0.0000000000E+00
     400       79.80      0.4884368708E-09      0.9357527947E-10     -0.4178817064E+01     -0.2807038290E-12     -0.8530623011E-13     -0.4360664979E-04      0.0000000000E+00      0.0000000000E+00
     450       89.80      0.4884825582E-09      0.9358496963E-10     -0.4179235222E+01     -0.2807270048E-12     -0.8531323639E-13     -0.4361037631E-04      0.0000000000E+00      0.0000000000E+00
     500       99.80      0.4885260113E-09      0.9359538491E-10     -0.4179635473E+01     -0.2807486781E-12     -0.8531979558E-13     -0.4361387396E-04      0.0000000000E+00      0.0000000000E+00
     550      109.80      0.4885673255E-09      0.9360317035E-10     -0.4180018714E+01     -0.2807689346E-12     -0.8532591227E-13     -0.4361715756E-04      0.0000000000E+00      0.0000000000E+00
     600      119.80      0.4886064990E-09      0.9361160111E-10     -0.4180385697E+01     -0.2807878815E-12     -0.8533161730E-13     -0.4362023942E-04      0.0000000000E+00      0.0000000000E+00
     650      129.80      0.4886438407E-09      0.9362066331E-10     -0.4180737274E+01     -0.2808055952E-12     -0.8533696607E-13     -0.4362313311E-04      0.0000000000E+00      0.0000000000E+00
     700      139.80      0.4886790052E-09      0.9362872977E-10     -0.4181074063E+01     -0.2808221536E-12     -0.8534196216E-13     -0.4362584846E-04      0.0000000000E+00      0.0000000000E+00
     750      149.80      0.4887126051E-09      0.9363636255E-10     -0.4181396913E+01     -0.2808376272E-12     -0.8534662356E-13     -0.4362839865E-04      0.0000000000E+00      0.0000000000E+00
     800      159.80      0.4887442100E-09      0.9364500148E-10     -0.4181706315E+01     -0.2808520828E-12     -0.8535097744E-13     -0.4363079122E-04      0.0000000000E+00      0.0000000000E+00
     850      169.80      0.4887748695E-09      0.9365074688E-10     -0.4182003083E+01     -0.2808656296E-12     -0.8535505622E-13     -0.4363303847E-04      0.0000000000E+00      0.0000000000E+00
     900      179.80      0.4888033450E-09      0.9365802925E-10     -0.4182287656E+01     -0.2808782793E-12     -0.8535885369E-13     -0.4363514687E-04      0.0000000000E+00      0.0000000000E+00
     950      189.80      0.4888306791E-09      0.9366442691E-10     -0.4182560747E+01     -0.2808900973E-12     -0.8536241127E-13     -0.4363712696E-04      0.0000000000E+00      0.0000000000E+00
    1000      199.80      0.4888567745E-09      0.9367090437E-10     -0.4182822795E+01     -0.2809011555E-12     -0.8536574215E-13     -0.4363898496E-04      0.0000000000E+00      0.0000000000E+00
    1050      209.80      0.4888810190E-09      0.9367625772E-10     -0.4183074409E+01     -0.2809114851E-12     -0.8536882949E-13     -0.4364072966E-04      0.0000000000E+00      0.0000000000E+00
    1100      219.80      0.4889045627E-09      0.9368185047E-10     -0.4183316010E+01     -0.2809211509E-12     -0.8537173085E-13     -0.4364236680E-04      0.0000000000E+00      0.0000000000E+00
