#   istep time <H(t)>-E_gs(0) DE_vac(t) DG_eq(t) DG_neq(t)  Const  Rad. Int  Rad. Ene
      20        3.8000      0.12961822E-04      0.13062735E-04      0.13012279E-04      0.13063027E-04      0.13494225E-04      0.00000000E+00      0.00000000E+00
      40        7.8000      0.25180782E-04      0.25544379E-04      0.25362581E-04      0.25546504E-04      0.27045665E-04      0.00000000E+00      0.00000000E+00
      60       11.8000      0.33378900E-04      0.33991909E-04      0.33685404E-04      0.33996646E-04      0.36490083E-04      0.00000000E+00      0.00000000E+00
      80       15.8000      0.36383198E-04      0.37073696E-04      0.36728447E-04      0.37079495E-04      0.39859564E-04      0.00000000E+00      0.00000000E+00
     100       19.8000      0.33748883E-04      0.34303892E-04      0.34026388E-04      0.34308432E-04      0.36518617E-04      0.00000000E+00      0.00000000E+00
     120       23.8000      0.25814551E-04      0.26118455E-04      0.25966503E-04      0.26120859E-04      0.27314339E-04      0.00000000E+00      0.00000000E+00
     140       27.8000      0.13704423E-04      0.13808442E-04      0.13756432E-04      0.13809312E-04      0.14213852E-04      0.00000000E+00      0.00000000E+00
     160       31.8000     -0.76340384E-06     -0.68245105E-06     -0.72292744E-06     -0.68249891E-06     -0.34855192E-06      0.00000000E+00      0.00000000E+00
     180       35.8000     -0.15305902E-04     -0.15065493E-04     -0.15185698E-04     -0.15066631E-04     -0.14081939E-04      0.00000000E+00      0.00000000E+00
     200       39.8000     -0.27540689E-04     -0.27069351E-04     -0.27305020E-04     -0.27072167E-04     -0.25171709E-04      0.00000000E+00      0.00000000E+00
     220       43.8000     -0.35423103E-04     -0.34799012E-04     -0.35111058E-04     -0.34803661E-04     -0.32317265E-04      0.00000000E+00      0.00000000E+00
     240       47.8000     -0.37643070E-04     -0.37034835E-04     -0.37338952E-04     -0.37040365E-04     -0.34642760E-04      0.00000000E+00      0.00000000E+00
     260       51.8000     -0.33870656E-04     -0.33424465E-04     -0.33647560E-04     -0.33429085E-04     -0.31687849E-04      0.00000000E+00      0.00000000E+00
