     620      123.80      0.4895895443E-09      0.9453516789E-10     -0.4191781984E+01     -0.2810393255E-12     -0.8541854535E-13     -0.4365120268E-04      0.0000000000E+00      0.0000000000E+00
     640      127.80      0.4893000883E-09      0.9421415384E-10     -0.4188078001E+01     -0.2812611927E-12     -0.8548301774E-13     -0.4367601832E-04      0.0000000000E+00      0.0000000000E+00
     660      131.80      0.4890765414E-09      0.9365626677E-10     -0.4183694782E+01     -0.2813357378E-12     -0.8549677890E-13     -0.4369460548E-04      0.0000000000E+00      0.0000000000E+00
     680      135.80      0.4890152085E-09      0.9318236460E-10     -0.4180824508E+01     -0.2812158047E-12     -0.8545149397E-13     -0.4369420716E-04      0.0000000000E+00      0.0000000000E+00
     700      139.80      0.4891171999E-09      0.9307744506E-10     -0.4180812746E+01     -0.2809891569E-12     -0.8537976208E-13     -0.4367559814E-04      0.0000000000E+00      0.0000000000E+00
     720      143.80      0.4893047686E-09      0.9340386450E-10     -0.4183539968E+01     -0.2808143939E-12     -0.8533162044E-13     -0.4365212974E-04      0.0000000000E+00      0.0000000000E+00
     740      147.80      0.4894760691E-09      0.9397576120E-10     -0.4187549025E+01     -0.2808103177E-12     -0.8533977614E-13     -0.4364020208E-04      0.0000000000E+00      0.0000000000E+00
     760      151.80      0.4895602639E-09      0.9445593266E-10     -0.4190810173E+01     -0.2809747121E-12     -0.8539721565E-13     -0.4364780980E-04      0.0000000000E+00      0.0000000000E+00
     780      155.80      0.4895407274E-09      0.9455664376E-10     -0.4191735950E+01     -0.2811888511E-12     -0.8546294788E-13     -0.4366923172E-04      0.0000000000E+00      0.0000000000E+00
     800      159.80      0.4894507091E-09      0.9422458647E-10     -0.4189958178E+01     -0.2813042448E-12     -0.8549155248E-13     -0.4368953199E-04      0.0000000000E+00      0.0000000000E+00
     820      163.80      0.4893462406E-09      0.9365703005E-10     -0.4186483962E+01     -0.2812477000E-12     -0.8546526870E-13     -0.4369530186E-04      0.0000000000E+00      0.0000000000E+00
     840      167.80      0.4892743970E-09      0.9320102676E-10     -0.4183145728E+01     -0.2810689299E-12     -0.8540533090E-13     -0.4368368291E-04      0.0000000000E+00      0.0000000000E+00
     860      171.80      0.4892526592E-09      0.9312927859E-10     -0.4181635491E+01     -0.2808990186E-12     -0.8535513386E-13     -0.4366353993E-04      0.0000000000E+00      0.0000000000E+00
     880      175.80      0.4892708964E-09      0.9347285099E-10     -0.4182644414E+01     -0.2808546905E-12     -0.8534892113E-13     -0.4364871450E-04      0.0000000000E+00      0.0000000000E+00
     900      179.80      0.4893081305E-09      0.9401448370E-10     -0.4185556396E+01     -0.2809590250E-12     -0.8538869266E-13     -0.4364859356E-04      0.0000000000E+00      0.0000000000E+00
     920      183.80      0.4893542568E-09      0.9442137350E-10     -0.4188822435E+01     -0.2811316608E-12     -0.8544473627E-13     -0.4366233533E-04      0.0000000000E+00      0.0000000000E+00
     940      187.80      0.4894078129E-09      0.9444776211E-10     -0.4190782377E+01     -0.2812497931E-12     -0.8547764320E-13     -0.4368009629E-04      0.0000000000E+00      0.0000000000E+00
     960      191.80      0.4894628106E-09      0.9409886759E-10     -0.4190496807E+01     -0.2812339771E-12     -0.8546561390E-13     -0.4368993167E-04      0.0000000000E+00      0.0000000000E+00
     980      195.80      0.4894952603E-09      0.9360131420E-10     -0.4188179914E+01     -0.2810995765E-12     -0.8541820747E-13     -0.4368560855E-04      0.0000000000E+00      0.0000000000E+00
    1000      199.80      0.4894720931E-09      0.9326792116E-10     -0.4185045041E+01     -0.2809415280E-12     -0.8536838107E-13     -0.4367032529E-04      0.0000000000E+00      0.0000000000E+00
    1020      203.80      0.4893761438E-09      0.9329299486E-10     -0.4182668873E+01     -0.2808667300E-12     -0.8534940650E-13     -0.4365422355E-04      0.0000000000E+00      0.0000000000E+00
