#   istep time <H(t)>-E_gs(0) DE_vac(t) DG_eq(t) DG_neq(t)  Const  Rad. Int  Rad. Ene
    1850      369.8000     -0.31537309E+01      0.13258169E-05     -0.15768648E+01     -0.12188854E-04     -0.76563374E-07      0.00000000E+00      0.00000000E+00
    1900      379.8000     -0.31775671E+01      0.13500262E-05     -0.15887829E+01     -0.12249880E-04     -0.50281035E-07      0.00000000E+00      0.00000000E+00
    1950      389.8000     -0.32000860E+01      0.13741151E-05     -0.16000423E+01     -0.12320840E-04     -0.39240158E-07      0.00000000E+00      0.00000000E+00
    2000      399.8000     -0.32213614E+01      0.13981519E-05     -0.16106800E+01     -0.12407717E-04     -0.49102846E-07      0.00000000E+00      0.00000000E+00
    2050      409.8000     -0.32414630E+01      0.14530767E-05     -0.16207308E+01     -0.12485855E-04     -0.54909270E-07      0.00000000E+00      0.00000000E+00
    2100      419.8000     -0.32604564E+01      0.14803723E-05     -0.16302275E+01     -0.12540314E-04     -0.41435380E-07      0.00000000E+00      0.00000000E+00
    2150      429.8000     -0.32784037E+01      0.13559143E-05     -0.16392012E+01     -0.12588406E-04     -0.25720823E-07      0.00000000E+00      0.00000000E+00
    2200      439.8000     -0.32953632E+01      0.11251159E-05     -0.16476810E+01     -0.12651353E-04     -0.28728227E-07      0.00000000E+00      0.00000000E+00
    2250      449.8000     -0.33113902E+01      0.98469520E-06     -0.16556946E+01     -0.12725463E-04     -0.46529731E-07      0.00000000E+00      0.00000000E+00
    2300      459.8000     -0.33265365E+01      0.12092248E-05     -0.16632676E+01     -0.12793998E-04     -0.62186815E-07      0.00000000E+00      0.00000000E+00
    2350      469.8000     -0.33408513E+01      0.14772070E-05     -0.16704249E+01     -0.12850599E-04     -0.69130853E-07      0.00000000E+00      0.00000000E+00
    2400      479.8000     -0.33543809E+01      0.98044293E-06     -0.16771900E+01     -0.12900019E-04     -0.71899010E-07      0.00000000E+00      0.00000000E+00
    2450      489.8000     -0.33671689E+01      0.11680999E-05     -0.16835839E+01     -0.12949173E-04     -0.77211431E-07      0.00000000E+00      0.00000000E+00
    2500      499.8000     -0.33792566E+01      0.12699816E-05     -0.16896277E+01     -0.13004049E-04     -0.90914559E-07      0.00000000E+00      0.00000000E+00
    2550      509.8000     -0.33906828E+01      0.98860631E-06     -0.16953409E+01     -0.13062778E-04     -0.11096531E-06      0.00000000E+00      0.00000000E+00
    2600      519.8000     -0.34014843E+01      0.12064301E-05     -0.17007415E+01     -0.13110123E-04     -0.12197677E-06      0.00000000E+00      0.00000000E+00
    2650      529.8000     -0.34116955E+01      0.10265163E-05     -0.17058472E+01     -0.13134845E-04     -0.11256066E-06      0.00000000E+00      0.00000000E+00
    2700      539.8000     -0.34213493E+01      0.12587654E-05     -0.17106740E+01     -0.13150967E-04     -0.96593680E-07      0.00000000E+00      0.00000000E+00
    2750      549.8000     -0.34304764E+01      0.10027458E-05     -0.17152377E+01     -0.13181216E-04     -0.96709541E-07      0.00000000E+00      0.00000000E+00
    2800      559.8000     -0.34391061E+01      0.13515344E-05     -0.17195524E+01     -0.13220901E-04     -0.10805878E-06      0.00000000E+00      0.00000000E+00
    2850      569.8000     -0.34472657E+01      0.89762588E-06     -0.17236324E+01     -0.13243197E-04     -0.10375577E-06      0.00000000E+00      0.00000000E+00
    2900      579.8000     -0.34549811E+01      0.14077556E-05     -0.17274899E+01     -0.13242521E-04     -0.78056437E-07      0.00000000E+00      0.00000000E+00
    2950      589.8000     -0.34622769E+01      0.10788268E-05     -0.17311379E+01     -0.13244545E-04     -0.56587135E-07      0.00000000E+00      0.00000000E+00
    3000      599.8000     -0.34691763E+01      0.14270689E-05     -0.17345874E+01     -0.13267116E-04     -0.57056861E-07      0.00000000E+00      0.00000000E+00
    3050      609.8000     -0.34757009E+01      0.94588715E-06     -0.17378500E+01     -0.13296893E-04     -0.66075080E-07      0.00000000E+00      0.00000000E+00
    3100      619.8000     -0.34818714E+01      0.14487563E-05     -0.17409350E+01     -0.13315294E-04     -0.64972821E-07      0.00000000E+00      0.00000000E+00
    3150      629.8000     -0.34877073E+01      0.12426330E-05     -0.17438530E+01     -0.13324916E-04     -0.56247720E-07      0.00000000E+00      0.00000000E+00
    3200      639.8000     -0.34932268E+01      0.10703240E-05     -0.17466129E+01     -0.13339240E-04     -0.53345608E-07      0.00000000E+00      0.00000000E+00
    3250      649.8000     -0.34984475E+01      0.13570006E-05     -0.17492231E+01     -0.13363927E-04     -0.61828502E-07      0.00000000E+00      0.00000000E+00
    3300      659.8000     -0.35033856E+01      0.11658197E-05     -0.17516922E+01     -0.13396314E-04     -0.78981891E-07      0.00000000E+00      0.00000000E+00
    3350      669.8000     -0.35080565E+01      0.10911929E-05     -0.17540277E+01     -0.13429235E-04     -0.97599012E-07      0.00000000E+00      0.00000000E+00
    3400      679.8000     -0.35124750E+01      0.13498189E-05     -0.17562368E+01     -0.13451939E-04     -0.10684896E-06      0.00000000E+00      0.00000000E+00
    3450      689.8000     -0.35166548E+01      0.10353812E-05     -0.17583269E+01     -0.13461826E-04     -0.10407892E-06      0.00000000E+00      0.00000000E+00
    3500      699.8000     -0.35206089E+01      0.92698040E-06     -0.17603040E+01     -0.13473916E-04     -0.10428728E-06      0.00000000E+00      0.00000000E+00
    3550      709.8000     -0.35243496E+01      0.13965000E-05     -0.17621741E+01     -0.13500982E-04     -0.12017457E-06      0.00000000E+00      0.00000000E+00
    3600      719.8000     -0.35278886E+01      0.11425951E-05     -0.17639437E+01     -0.13528569E-04     -0.13724106E-06      0.00000000E+00      0.00000000E+00
    3650      729.8000     -0.35312368E+01      0.82786271E-06     -0.17656180E+01     -0.13532650E-04     -0.13144690E-06      0.00000000E+00      0.00000000E+00
    3700      739.8000     -0.35344046E+01      0.12677949E-05     -0.17672017E+01     -0.13518320E-04     -0.10782630E-06      0.00000000E+00      0.00000000E+00
    3750      749.8000     -0.35374019E+01      0.13691278E-05     -0.17687002E+01     -0.13513957E-04     -0.94713509E-07      0.00000000E+00      0.00000000E+00
    3800      759.8000     -0.35402378E+01      0.10064351E-05     -0.17701184E+01     -0.13527521E-04     -0.10005903E-06      0.00000000E+00      0.00000000E+00
    3850      769.8000     -0.35429211E+01      0.10547001E-05     -0.17714600E+01     -0.13536981E-04     -0.10179494E-06      0.00000000E+00      0.00000000E+00
    3900      779.8000     -0.35454602E+01      0.13451100E-05     -0.17727294E+01     -0.13527838E-04     -0.85379557E-07      0.00000000E+00      0.00000000E+00
    3950      789.8000     -0.35478627E+01      0.13335762E-05     -0.17739307E+01     -0.13513607E-04     -0.64305381E-07      0.00000000E+00      0.00000000E+00
    4000      799.8000     -0.35501362E+01      0.11106842E-05     -0.17750675E+01     -0.13512063E-04     -0.56328155E-07      0.00000000E+00      0.00000000E+00
    4050      809.8000     -0.35522875E+01      0.10521390E-05     -0.17761432E+01     -0.13523195E-04     -0.61412156E-07      0.00000000E+00      0.00000000E+00
    4100      819.8000     -0.35543233E+01      0.12742722E-05     -0.17771610E+01     -0.13537514E-04     -0.70039858E-07      0.00000000E+00      0.00000000E+00
    4150      829.8000     -0.35562498E+01      0.14167445E-05     -0.17781242E+01     -0.13548650E-04     -0.75816478E-07      0.00000000E+00      0.00000000E+00
    4200      839.8000     -0.35580729E+01      0.11924591E-05     -0.17790358E+01     -0.13554110E-04     -0.76235125E-07      0.00000000E+00      0.00000000E+00
    4250      849.8000     -0.35597981E+01      0.10128882E-05     -0.17798985E+01     -0.13558373E-04     -0.75761545E-07      0.00000000E+00      0.00000000E+00
    4300      859.8000     -0.35614308E+01      0.12639367E-05     -0.17807148E+01     -0.13573631E-04     -0.86562616E-07      0.00000000E+00      0.00000000E+00
    4350      869.8000     -0.35629759E+01      0.14863857E-05     -0.17814872E+01     -0.13602158E-04     -0.11088862E-06      0.00000000E+00      0.00000000E+00
    4400      879.8000     -0.35644380E+01      0.12188038E-05     -0.17822184E+01     -0.13624527E-04     -0.12930385E-06      0.00000000E+00      0.00000000E+00
    4450      889.8000     -0.35658218E+01      0.87043425E-06     -0.17829104E+01     -0.13624334E-04     -0.12539577E-06      0.00000000E+00      0.00000000E+00
    4500      899.8000     -0.35671312E+01      0.93721312E-06     -0.17835651E+01     -0.13615862E-04     -0.11342945E-06      0.00000000E+00      0.00000000E+00
    4550      909.8000     -0.35683705E+01      0.11895656E-05     -0.17841846E+01     -0.13623627E-04     -0.11790011E-06      0.00000000E+00      0.00000000E+00
    4600      919.8000     -0.35695432E+01      0.12222118E-05     -0.17847710E+01     -0.13642412E-04     -0.13358268E-06      0.00000000E+00      0.00000000E+00
    4650      929.8000     -0.35706530E+01      0.10693754E-05     -0.17853260E+01     -0.13645074E-04     -0.13332479E-06      0.00000000E+00      0.00000000E+00
    4700      939.8000     -0.35717031E+01      0.94877089E-06     -0.17858511E+01     -0.13625730E-04     -0.11123473E-06      0.00000000E+00      0.00000000E+00
    4750      949.8000     -0.35726969E+01      0.96637861E-06     -0.17863480E+01     -0.13606953E-04     -0.89871944E-07      0.00000000E+00      0.00000000E+00
    4800      959.8000     -0.35736373E+01      0.11551700E-05     -0.17868181E+01     -0.13604063E-04     -0.84545642E-07      0.00000000E+00      0.00000000E+00
