     400       79.8000  0.10000E+01  0.21619E-43  0.42172E-29  0.94411E-29  0.52044E-17  0.21479E-22  0.20552E-09  0.27064E-30  0.28219E-31  0.18725E-08  0.47380E-42  0.36234E-30  0.43214E-29  0.30628E-18  0.37848E-18  0.53042E-30  0.32281E-31  0.17680E-09  0.12528E-09  0.53658E-30  0.72081E-31
     420       83.8000  0.10000E+01  0.24946E-43  0.33215E-29  0.73669E-29  0.40063E-17  0.16534E-22  0.35984E-09  0.49756E-30  0.43585E-31  0.86610E-09  0.39218E-42  0.72253E-31  0.93104E-30  0.55345E-19  0.68392E-19  0.40365E-30  0.23924E-31  0.70678E-10  0.45327E-10  0.78476E-32  0.45805E-33
     440       87.8000  0.10000E+01  0.27268E-43  0.30131E-29  0.66373E-29  0.37980E-17  0.15674E-22  0.38964E-09  0.42812E-30  0.34725E-31  0.15146E-09  0.35858E-42  0.60300E-31  0.89885E-30  0.94351E-19  0.11659E-18  0.12938E-30  0.76733E-32  0.20771E-10  0.42187E-10  0.10575E-30  0.16865E-31
     460       91.8000  0.10000E+01  0.29226E-43  0.32114E-29  0.70341E-29  0.44948E-17  0.18550E-22  0.27644E-09  0.11209E-30  0.89253E-32  0.36019E-10  0.43803E-42  0.18336E-30  0.26625E-29  0.28100E-18  0.34725E-18  0.29833E-31  0.11092E-32  0.21230E-10  0.36046E-10  0.23038E-30  0.38331E-31
     480       95.8000  0.10000E+01  0.30951E-43  0.42662E-29  0.92848E-29  0.62960E-17  0.25984E-22  0.26051E-09  0.18072E-30  0.13253E-31  0.45521E-10  0.64133E-42  0.33681E-30  0.47859E-29  0.42435E-18  0.52439E-18  0.99883E-30  0.43328E-31  0.22800E-10  0.34033E-10  0.32948E-30  0.54132E-31
     500       99.8000  0.10000E+01  0.32660E-43  0.56626E-29  0.12379E-28  0.76130E-17  0.31419E-22  0.42730E-09  0.20183E-29  0.15575E-30  0.38642E-09  0.67156E-42  0.29187E-30  0.39745E-29  0.28813E-18  0.35606E-18  0.27501E-29  0.12794E-30  0.85232E-10  0.81194E-10  0.10102E-29  0.15034E-30
     520      103.8000  0.10000E+01  0.34180E-43  0.58096E-29  0.12807E-28  0.66167E-17  0.27308E-22  0.53627E-09  0.44238E-29  0.35123E-30  0.13845E-08  0.39671E-42  0.15334E-30  0.18114E-29  0.14374E-18  0.17762E-18  0.25645E-29  0.12713E-30  0.13974E-09  0.84397E-10  0.16545E-29  0.23488E-30
     540      107.8000  0.10000E+01  0.35578E-43  0.45604E-29  0.10052E-28  0.44664E-17  0.18433E-22  0.40262E-09  0.43685E-29  0.35559E-30  0.21526E-08  0.24620E-42  0.16467E-30  0.17162E-29  0.18364E-18  0.22693E-18  0.77055E-30  0.42661E-31  0.96177E-10  0.65005E-10  0.92899E-30  0.12601E-30
     560      111.8000  0.10000E+01  0.37011E-43  0.34082E-29  0.73940E-29  0.33062E-17  0.13645E-22  0.18889E-09  0.24437E-29  0.19987E-30  0.17043E-08  0.34211E-42  0.17744E-30  0.19015E-29  0.17477E-18  0.21597E-18  0.31223E-31  0.35882E-32  0.75560E-10  0.12251E-09  0.94554E-31  0.10899E-31
     580      115.8000  0.10000E+01  0.37595E-43  0.30812E-29  0.66001E-29  0.33841E-17  0.13966E-22  0.12509E-09  0.11452E-29  0.89737E-31  0.63992E-09  0.43632E-42  0.91963E-31  0.10077E-29  0.69484E-19  0.85864E-19  0.25254E-30  0.11878E-31  0.11855E-09  0.14549E-09  0.75709E-31  0.11699E-31
     600      119.8000  0.10000E+01  0.36921E-43  0.34093E-29  0.72775E-29  0.43170E-17  0.17817E-22  0.16318E-09  0.11990E-29  0.87773E-31  0.10617E-09  0.41515E-42  0.82593E-32  0.58702E-31  0.84858E-21  0.10486E-20  0.42841E-30  0.17327E-31  0.93891E-10  0.63266E-10  0.30800E-30  0.49671E-31
     620      123.8000  0.10000E+01  0.35258E-43  0.44022E-29  0.93775E-29  0.57011E-17  0.23529E-22  0.15005E-09  0.31278E-29  0.22095E-30  0.69228E-10  0.28401E-42  0.74081E-31  0.10433E-29  0.18279E-18  0.22588E-18  0.32484E-30  0.11166E-31  0.31887E-10  0.77496E-11  0.35689E-30  0.59645E-31
     640      127.8000  0.10000E+01  0.34320E-43  0.54101E-29  0.11587E-28  0.60277E-17  0.24877E-22  0.16091E-09  0.58645E-29  0.42084E-30  0.93346E-10  0.32128E-42  0.40568E-30  0.53790E-29  0.59585E-18  0.73631E-18  0.72739E-30  0.32003E-31  0.27953E-10  0.47566E-11  0.54468E-30  0.84897E-31
     660      131.8000  0.10000E+01  0.35399E-43  0.51468E-29  0.11109E-28  0.44681E-17  0.18440E-22  0.36267E-09  0.58182E-29  0.42939E-30  0.55200E-09  0.68530E-42  0.64513E-30  0.81584E-29  0.67888E-18  0.83892E-18  0.19251E-29  0.95807E-31  0.28663E-10  0.16550E-10  0.12367E-29  0.17821E-30
     680      135.8000  0.10000E+01  0.38464E-43  0.37468E-29  0.80560E-29  0.26031E-17  0.10743E-22  0.64115E-09  0.28212E-29  0.21150E-30  0.15597E-08  0.91458E-42  0.41939E-30  0.50588E-29  0.30188E-18  0.37305E-18  0.19740E-29  0.10475E-30  0.49802E-10  0.10202E-09  0.11555E-29  0.15894E-30
     700      139.8000  0.10000E+01  0.42274E-43  0.26641E-29  0.55836E-29  0.20101E-17  0.82955E-23  0.68079E-09  0.64919E-30  0.41699E-31  0.20577E-08  0.81275E-42  0.82315E-31  0.95800E-30  0.23088E-19  0.28530E-19  0.69923E-30  0.39845E-31  0.15035E-09  0.18117E-09  0.30162E-30  0.38508E-31
     720      143.8000  0.10000E+01  0.44980E-43  0.24957E-29  0.51550E-29  0.24496E-17  0.10110E-22  0.41776E-09  0.63637E-30  0.37282E-31  0.13830E-08  0.69920E-42  0.93860E-32  0.20853E-30  0.50588E-19  0.62514E-19  0.16551E-31  0.93990E-33  0.18991E-09  0.12180E-09  0.14357E-31  0.17627E-32
     740      147.8000  0.10000E+01  0.46326E-43  0.29121E-29  0.60522E-29  0.32937E-17  0.13593E-22  0.12946E-09  0.15886E-29  0.10699E-30  0.42849E-09  0.76357E-42  0.10745E-30  0.15828E-29  0.20565E-18  0.25412E-18  0.34100E-30  0.13226E-31  0.91581E-10  0.37492E-10  0.26094E-30  0.40889E-31
     760      151.8000  0.10000E+01  0.46956E-43  0.36982E-29  0.77245E-29  0.39610E-17  0.16347E-22  0.23186E-10  0.25277E-29  0.17052E-30  0.98125E-10  0.10158E-41  0.21012E-30  0.30870E-29  0.28337E-18  0.35017E-18  0.10919E-29  0.44219E-31  0.11583E-10  0.30097E-10  0.45886E-30  0.74450E-31
     780      155.8000  0.10000E+01  0.47941E-43  0.42397E-29  0.89067E-29  0.34775E-17  0.14352E-22  0.17674E-10  0.21990E-29  0.14604E-30  0.92088E-10  0.11396E-41  0.18028E-30  0.26584E-29  0.17096E-18  0.21127E-18  0.12056E-29  0.49750E-31  0.29048E-11  0.24514E-10  0.41950E-30  0.68338E-31
     800      159.8000  0.10000E+01  0.49586E-43  0.36540E-29  0.77143E-29  0.19367E-17  0.79927E-23  0.31539E-10  0.73524E-30  0.47208E-31  0.16382E-09  0.84933E-42  0.10035E-30  0.13359E-29  0.11700E-18  0.14458E-18  0.70355E-30  0.32320E-31  0.98465E-11  0.39830E-10  0.81707E-30  0.12119E-30
     820      163.8000  0.10000E+01  0.51356E-43  0.23196E-29  0.48448E-29  0.86006E-18  0.35495E-23  0.18733E-09  0.21399E-30  0.20446E-31  0.80672E-09  0.59765E-42  0.18090E-30  0.20295E-29  0.24480E-18  0.30251E-18  0.86584E-30  0.47543E-31  0.81446E-10  0.99009E-10  0.11949E-29  0.16791E-30
     840      167.8000  0.10000E+01  0.52423E-43  0.15050E-29  0.30258E-29  0.98136E-18  0.40501E-23  0.53032E-09  0.91271E-30  0.82660E-31  0.18135E-08  0.73093E-42  0.27150E-30  0.30036E-29  0.27026E-18  0.33397E-18  0.11044E-29  0.62773E-31  0.16988E-09  0.95233E-10  0.61092E-30  0.81556E-31
     860      171.8000  0.10000E+01  0.51723E-43  0.15783E-29  0.31692E-29  0.16515E-17  0.68160E-23  0.79066E-09  0.13030E-29  0.11441E-30  0.20012E-08  0.93692E-42  0.18196E-30  0.20020E-29  0.12203E-18  0.15079E-18  0.57797E-30  0.33664E-31  0.13588E-09  0.67232E-10  0.44204E-31  0.44021E-32
     880      175.8000  0.10000E+01  0.49220E-43  0.20856E-29  0.42943E-29  0.22019E-17  0.90874E-23  0.69036E-09  0.89165E-30  0.76989E-31  0.11217E-08  0.94652E-42  0.36080E-31  0.36784E-30  0.19388E-20  0.23958E-20  0.28910E-31  0.22941E-32  0.63628E-10  0.11615E-09  0.18049E-30  0.27189E-31
     900      179.8000  0.10000E+01  0.45701E-43  0.26456E-29  0.55058E-29  0.21633E-17  0.89280E-23  0.34074E-09  0.14814E-30  0.14193E-31  0.30358E-09  0.75709E-42  0.22332E-31  0.34695E-30  0.12474E-18  0.15415E-18  0.34824E-30  0.13620E-31  0.72702E-10  0.12903E-09  0.54784E-30  0.85471E-31
     920      183.8000  0.10000E+01  0.42807E-43  0.27486E-29  0.57341E-29  0.13090E-17  0.54023E-23  0.79701E-10  0.27555E-30  0.18397E-31  0.14121E-09  0.70577E-42  0.24982E-30  0.34581E-29  0.47404E-18  0.58578E-18  0.15573E-29  0.66767E-31  0.71096E-10  0.51943E-10  0.51629E-30  0.82754E-31
     940      187.8000  0.10000E+01  0.41672E-43  0.20093E-29  0.41834E-29  0.38558E-18  0.15913E-23  0.17727E-10  0.21595E-29  0.15573E-30  0.14295E-09  0.10966E-41  0.50414E-30  0.66981E-29  0.58780E-18  0.72637E-18  0.19542E-29  0.87899E-31  0.35774E-10  0.10596E-10  0.48367E-30  0.74662E-31
     960      191.8000  0.10000E+01  0.42320E-43  0.10168E-29  0.20706E-29  0.34662E-18  0.14305E-23  0.17000E-10  0.39526E-29  0.29512E-30  0.26547E-09  0.14657E-41  0.40795E-30  0.52093E-29  0.28254E-18  0.34915E-18  0.87806E-30  0.42646E-31  0.51877E-10  0.10843E-10  0.92404E-30  0.13298E-30
     980      195.8000  0.10000E+01  0.43666E-43  0.67857E-30  0.13428E-29  0.98278E-18  0.40561E-23  0.51553E-10  0.34335E-29  0.26378E-30  0.10083E-08  0.13781E-41  0.10788E-30  0.12999E-29  0.17932E-19  0.22160E-19  0.21169E-30  0.13765E-31  0.64804E-10  0.24066E-10  0.82361E-30  0.11376E-30
    1000      199.8000  0.10000E+01  0.44209E-43  0.10074E-29  0.20819E-29  0.14892E-17  0.61461E-23  0.25554E-09  0.16053E-29  0.12259E-30  0.18815E-08  0.11613E-41  0.33671E-32  0.28403E-31  0.53323E-19  0.65893E-19  0.47464E-30  0.27389E-31  0.52769E-10  0.11395E-09  0.19532E-30  0.24984E-31
    1020      203.8000  0.10000E+01  0.43837E-43  0.14666E-29  0.31178E-29  0.14928E-17  0.61609E-23  0.57737E-09  0.53623E-30  0.34152E-31  0.17695E-08  0.11857E-41  0.97833E-31  0.12643E-29  0.20345E-18  0.25141E-18  0.57325E-30  0.30223E-31  0.11544E-09  0.18518E-09  0.56450E-31  0.77122E-32
    1040      207.8000  0.10000E+01  0.43646E-43  0.17070E-29  0.36453E-29  0.96793E-18  0.39948E-23  0.71306E-09  0.10523E-29  0.70345E-31  0.83283E-09  0.14784E-41  0.18529E-30  0.24840E-29  0.23605E-18  0.29170E-18  0.22363E-30  0.10591E-31  0.17553E-09  0.11443E-09  0.44200E-30  0.66447E-31
    1060      211.8000  0.10000E+01  0.44942E-43  0.14744E-29  0.31330E-29  0.31318E-18  0.12926E-23  0.52055E-09  0.30573E-29  0.21577E-30  0.22485E-09  0.16854E-41  0.13950E-30  0.19588E-29  0.10565E-18  0.13056E-18  0.22470E-30  0.87749E-32  0.10608E-09  0.28775E-10  0.63370E-30  0.97722E-31
    1080      215.8000  0.10000E+01  0.47727E-43  0.79901E-30  0.16831E-29  0.32607E-18  0.13457E-23  0.24145E-09  0.46327E-29  0.32775E-30  0.17674E-09  0.14225E-41  0.50787E-31  0.74124E-30  0.77868E-19  0.96225E-19  0.12783E-29  0.57982E-31  0.17645E-10  0.19438E-10  0.41236E-30  0.64529E-31
    1100      219.8000  0.10000E+01  0.50513E-43  0.31224E-30  0.64878E-30  0.11240E-17  0.46391E-23  0.14411E-09  0.35797E-29  0.25290E-30  0.16452E-09  0.10858E-41  0.14149E-30  0.17582E-29  0.26417E-18  0.32645E-18  0.19888E-29  0.94778E-31  0.16219E-11  0.16314E-10  0.61039E-30  0.90409E-31
    1120      223.8000  0.10000E+01  0.51522E-43  0.49753E-30  0.10695E-29  0.18517E-17  0.76424E-23  0.17187E-09  0.11483E-29  0.79234E-31  0.40335E-09  0.12186E-41  0.30671E-30  0.37065E-29  0.34385E-18  0.42491E-18  0.10976E-29  0.55090E-31  0.51606E-11  0.48331E-10  0.89381E-30  0.12767E-30
    1140      227.8000  0.10000E+01  0.50057E-43  0.10248E-29  0.22469E-29  0.18847E-17  0.77785E-23  0.15000E-09  0.11793E-30  0.66918E-32  0.12731E-08  0.15516E-41  0.26724E-30  0.31729E-29  0.17896E-18  0.22114E-18  0.11075E-30  0.69787E-32  0.66524E-10  0.11655E-09  0.45943E-30  0.63363E-31
    1160      231.8000  0.10000E+01  0.47188E-43  0.13500E-29  0.29809E-29  0.13338E-17  0.55049E-23  0.13521E-09  0.83227E-30  0.66557E-31  0.19693E-08  0.16272E-41  0.82689E-31  0.95728E-30  0.97209E-20  0.12013E-19  0.24951E-30  0.12855E-31  0.17792E-09  0.10442E-09  0.45561E-31  0.51774E-32
    1180      235.8000  0.10000E+01  0.44394E-43  0.12718E-29  0.28009E-29  0.64941E-18  0.26802E-23  0.28051E-09  0.19977E-29  0.16012E-30  0.15618E-08  0.13925E-41  0.24418E-32  0.46413E-31  0.87640E-19  0.10830E-18  0.83472E-30  0.39762E-31  0.17421E-09  0.67892E-10  0.30381E-30  0.43796E-31
    1200      239.8000  0.10000E+01  0.42499E-43  0.81913E-30  0.17876E-29  0.54688E-18  0.22570E-23  0.48501E-09  0.23082E-29  0.18092E-30  0.62918E-09  0.12488E-41  0.16059E-30  0.21581E-29  0.39121E-18  0.48344E-18  0.84067E-30  0.38435E-31  0.72081E-10  0.10809E-09  0.73870E-30  0.10950E-30
    1220      243.8000  0.10000E+01  0.41175E-43  0.34261E-30  0.73629E-30  0.14290E-17  0.58976E-23  0.49696E-09  0.12187E-29  0.92944E-31  0.23479E-09  0.16240E-41  0.40461E-30  0.53580E-29  0.51720E-18  0.63913E-18  0.38829E-30  0.17037E-31  0.36754E-10  0.11197E-09  0.57743E-30  0.87301E-31
    1240      247.8000  0.10000E+01  0.39739E-43  0.40059E-30  0.85361E-30  0.25532E-17  0.10537E-22  0.32461E-09  0.11265E-30  0.69761E-32  0.25727E-09  0.21131E-41  0.38720E-30  0.50772E-29  0.26479E-18  0.32721E-18  0.68958E-30  0.32663E-31  0.40558E-10  0.42622E-10  0.38263E-30  0.58049E-31
    1260      251.8000  0.10000E+01  0.37798E-43  0.10057E-29  0.21614E-29  0.28476E-17  0.11752E-22  0.23697E-09  0.51772E-30  0.36358E-31  0.22705E-09  0.20792E-41  0.13086E-30  0.16913E-29  0.20340E-19  0.25135E-19  0.13749E-29  0.67326E-31  0.28925E-10  0.16622E-10  0.70830E-30  0.10429E-30
    1280      255.8000  0.10000E+01  0.35536E-43  0.15381E-29  0.33280E-29  0.22383E-17  0.92377E-23  0.33129E-09  0.15896E-29  0.11966E-30  0.55512E-09  0.17630E-41  0.71887E-32  0.67532E-31  0.67553E-19  0.83478E-19  0.10485E-29  0.52558E-31  0.69272E-10  0.19371E-10  0.65579E-30  0.94634E-31
    1300      259.8000  0.10000E+01  0.33890E-43  0.15762E-29  0.34210E-29  0.13871E-17  0.57247E-23  0.39505E-09  0.17825E-29  0.13980E-30  0.14318E-08  0.17169E-41  0.10370E-30  0.12641E-29  0.22705E-18  0.28058E-18  0.20178E-30  0.10714E-31  0.10829E-09  0.32448E-10  0.16384E-30  0.22597E-31
    1320      263.8000  0.10000E+01  0.33873E-43  0.12025E-29  0.25856E-29  0.99359E-18  0.41006E-23  0.28485E-09  0.96409E-30  0.77948E-31  0.18726E-08  0.20485E-41  0.20538E-30  0.25448E-29  0.23984E-18  0.29638E-18  0.11555E-30  0.57710E-32  0.75137E-10  0.12339E-09  0.11683E-30  0.15604E-31
    1340      267.8000  0.10000E+01  0.35884E-43  0.71357E-30  0.14841E-29  0.15918E-17  0.65692E-23  0.16105E-09  0.82474E-31  0.64198E-32  0.12566E-08  0.23471E-41  0.15599E-30  0.19478E-29  0.88140E-19  0.10892E-18  0.90794E-30  0.43620E-31  0.82615E-10  0.18442E-09  0.59441E-30  0.84576E-31
    1360      271.8000  0.10000E+01  0.39116E-43  0.56306E-30  0.11395E-29  0.29161E-17  0.12035E-22  0.18927E-09  0.50527E-30  0.33300E-31  0.44947E-09  0.21251E-41  0.37743E-31  0.46788E-30  0.51677E-19  0.63859E-19  0.13864E-29  0.66101E-31  0.13911E-09  0.10445E-09  0.72773E-30  0.10551E-30
    1380      275.8000  0.10000E+01  0.41959E-43  0.10817E-29  0.22524E-29  0.37522E-17  0.15485E-22  0.26046E-09  0.23902E-29  0.16550E-30  0.25803E-09  0.17034E-41  0.90796E-31  0.11744E-29  0.25306E-18  0.31272E-18  0.77042E-30  0.36625E-31  0.10541E-09  0.20542E-10  0.36611E-30  0.54481E-31
    1400      279.8000  0.10000E+01  0.43114E-43  0.19033E-29  0.40043E-29  0.33406E-17  0.13787E-22  0.22588E-09  0.36353E-29  0.24971E-30  0.28859E-09  0.17791E-41  0.28404E-30  0.36896E-29  0.37247E-18  0.46028E-18  0.29246E-30  0.13926E-31  0.29476E-10  0.10869E-10  0.46042E-30  0.69822E-31
    1420      283.8000  0.10000E+01  0.42783E-43  0.22721E-29  0.47873E-29  0.22447E-17  0.92642E-23  0.20231E-09  0.27352E-29  0.18585E-30  0.27078E-09  0.22042E-41  0.31070E-30  0.40359E-29  0.21626E-18  0.26725E-18  0.72013E-30  0.34381E-31  0.16004E-10  0.11320E-10  0.72072E-30  0.10816E-30
    1440      287.8000  0.10000E+01  0.42508E-43  0.19611E-29  0.41194E-29  0.14565E-17  0.60110E-23  0.37032E-09  0.95770E-30  0.61945E-31  0.75035E-09  0.23705E-41  0.13063E-30  0.17021E-29  0.19677E-19  0.24316E-19  0.93897E-30  0.45233E-31  0.16567E-10  0.59094E-10  0.39272E-30  0.58094E-31
    1460      291.8000  0.10000E+01  0.43346E-43  0.13470E-29  0.27756E-29  0.15991E-17  0.65995E-23  0.60465E-09  0.22990E-30  0.14011E-31  0.16208E-08  0.21136E-41  0.10515E-32  0.17622E-31  0.64717E-19  0.79973E-19  0.42314E-30  0.20852E-31  0.51525E-10  0.13364E-09  0.68691E-31  0.88937E-32
    1480      295.8000  0.10000E+01  0.44765E-43  0.91879E-30  0.18293E-29  0.27502E-17  0.11350E-22  0.60648E-09  0.12448E-29  0.10219E-30  0.17891E-08  0.18703E-41  0.10752E-30  0.13008E-29  0.33716E-18  0.41664E-18  0.86027E-31  0.50322E-32  0.16315E-09  0.11191E-09  0.41233E-30  0.56153E-31
    1500      299.8000  0.10000E+01  0.45087E-43  0.11043E-29  0.22588E-29  0.40477E-17  0.16705E-22  0.35249E-09  0.31578E-29  0.25539E-30  0.10242E-08  0.21980E-41  0.34935E-30  0.43031E-29  0.47216E-18  0.58347E-18  0.80776E-30  0.40713E-31  0.19715E-09  0.66711E-10  0.86168E-30  0.12035E-30
    1520      303.8000  0.10000E+01  0.43333E-43  0.19452E-29  0.41100E-29  0.42096E-17  0.17373E-22  0.12077E-09  0.38007E-29  0.29579E-30  0.38705E-09  0.27959E-41  0.39213E-30  0.48887E-29  0.25800E-18  0.31882E-18  0.16947E-29  0.83050E-31  0.93007E-10  0.97747E-10  0.58814E-30  0.83721E-31
    1540      307.8000  0.10000E+01  0.40149E-43  0.27602E-29  0.58419E-29  0.31132E-17  0.12848E-22  0.67355E-10  0.22308E-29  0.16775E-30  0.35799E-09  0.28552E-41  0.16618E-30  0.20951E-29  0.26975E-19  0.33335E-19  0.12386E-29  0.59473E-31  0.18332E-10  0.94138E-10  0.30281E-30  0.46128E-31
    1560      311.8000  0.10000E+01  0.37263E-43  0.28057E-29  0.59009E-29  0.18996E-17  0.78397E-23  0.74395E-10  0.38215E-30  0.30701E-31  0.36050E-09  0.24647E-41  0.10260E-31  0.15344E-30  0.74513E-19  0.92079E-19  0.25582E-30  0.11612E-31  0.13703E-10  0.35637E-10  0.57770E-30  0.89989E-31
    1580      315.8000  0.10000E+01  0.36044E-43  0.21546E-29  0.45055E-29  0.15338E-17  0.63298E-23  0.76323E-10  0.20048E-30  0.21258E-31  0.35377E-09  0.23212E-41  0.88280E-31  0.11933E-29  0.23345E-18  0.28848E-18  0.25938E-30  0.11454E-31  0.15268E-10  0.25702E-10  0.57038E-30  0.88270E-31
