      68       13.4000          NaN  0.57051E-01  0.46763E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      69       13.6000          NaN -0.21891E+00  0.59767E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      70       13.8000          NaN -0.28732E-01  0.57187E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      71       14.0000          NaN -0.37324E+00 -0.14725E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      72       14.2000          NaN -0.51350E-01  0.32036E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      73       14.4000          NaN  0.41662E+00 -0.41196E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      74       14.6000          NaN -0.26709E+00 -0.29369E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      75       14.8000          NaN  0.14642E+00  0.36629E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      76       15.0000          NaN -0.17453E-01 -0.31633E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      77       15.2000          NaN -0.48250E+00  0.40389E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      78       15.4000          NaN -0.51200E-01  0.10970E+01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      79       15.6000          NaN -0.10305E+00 -0.18752E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      80       15.8000          NaN -0.51407E-01  0.17559E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      81       16.0000          NaN  0.26327E+00  0.26340E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      82       16.2000          NaN -0.45582E+00  0.18923E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      83       16.4000          NaN -0.17428E+00  0.20461E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      84       16.6000          NaN -0.89412E-01 -0.34263E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      85       16.8000          NaN  0.26625E+00 -0.46260E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      86       17.0000          NaN  0.81212E-01  0.59804E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      87       17.2000          NaN -0.49488E+00  0.11171E+01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      88       17.4000          NaN  0.58532E+00  0.78602E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      89       17.6000          NaN -0.36045E+00 -0.23259E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      90       17.8000          NaN -0.86806E+00  0.25359E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      91       18.0000          NaN -0.14153E+00  0.42587E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      92       18.2000          NaN  0.45329E+00  0.11978E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      93       18.4000          NaN  0.16373E+00 -0.12570E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      94       18.6000          NaN -0.36593E+00  0.80671E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      95       18.8000          NaN  0.43486E+00  0.88404E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      96       19.0000          NaN -0.19899E+00 -0.11063E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      97       19.2000          NaN  0.20187E+00  0.30431E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      98       19.4000          NaN  0.50770E+00 -0.25049E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      99       19.6000          NaN -0.10829E+00  0.25744E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     100       19.8000          NaN -0.39694E+00 -0.40579E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     101       20.0000          NaN  0.31262E+00 -0.22008E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     102       20.2000          NaN  0.14299E+00 -0.26456E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     103       20.4000          NaN -0.20569E+00 -0.20840E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     104       20.6000          NaN -0.18026E+00  0.91417E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     105       20.8000          NaN  0.23579E+00  0.41185E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     106       21.0000          NaN -0.22023E-01  0.64904E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     107       21.2000          NaN  0.25930E-01 -0.28281E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     108       21.4000          NaN  0.50314E+00  0.13640E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     109       21.6000          NaN  0.73876E-01  0.10952E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     110       21.8000          NaN  0.21524E+00  0.29847E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     111       22.0000          NaN  0.11116E+01  0.30013E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     112       22.2000          NaN -0.12794E-01 -0.26050E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     113       22.4000          NaN -0.45518E+00 -0.45543E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     114       22.6000          NaN  0.24350E+00 -0.31823E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     115       22.8000          NaN  0.60420E+00 -0.29786E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     116       23.0000          NaN -0.19518E+00  0.34302E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     117       23.2000          NaN -0.70358E-01 -0.20466E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     118       23.4000          NaN -0.42473E+00 -0.24056E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     119       23.6000          NaN  0.22782E+00  0.17530E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     120       23.8000          NaN -0.12091E+00  0.67770E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     121       24.0000          NaN  0.63140E+00  0.21433E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     122       24.2000          NaN  0.12258E+00  0.22756E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     123       24.4000          NaN -0.53036E+00  0.85368E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     124       24.6000          NaN  0.26968E+00 -0.52319E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     125       24.8000          NaN  0.64243E+00  0.20428E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     126       25.0000          NaN -0.22654E+00  0.40019E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     127       25.2000          NaN -0.17298E+00  0.19519E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     128       25.4000          NaN  0.69983E-01  0.33849E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     129       25.6000          NaN -0.24658E+00  0.33707E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     130       25.8000          NaN -0.44397E-01 -0.35017E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     131       26.0000          NaN  0.48246E+00  0.38229E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     132       26.2000          NaN -0.39186E+00 -0.38486E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     133       26.4000          NaN -0.15912E+00  0.23451E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     134       26.6000          NaN -0.34354E+00  0.23969E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     135       26.8000          NaN -0.20501E+00  0.88183E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     136       27.0000          NaN  0.47994E+00  0.24374E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     137       27.2000          NaN  0.24091E+00  0.55481E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     138       27.4000          NaN -0.34539E+00 -0.90119E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     139       27.6000          NaN  0.21121E+00  0.13918E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     140       27.8000          NaN  0.18122E+00  0.51767E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     141       28.0000          NaN  0.79896E+00 -0.40283E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     142       28.2000          NaN  0.23333E+00  0.11674E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     143       28.4000          NaN -0.38888E-02 -0.18410E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     144       28.6000          NaN -0.46022E-01  0.11545E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     145       28.8000          NaN  0.79653E+00  0.17541E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     146       29.0000          NaN  0.82076E-01  0.19491E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     147       29.2000          NaN  0.83723E-01  0.29305E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     148       29.4000          NaN  0.27538E+00  0.12202E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     149       29.6000          NaN -0.50582E+00  0.38190E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     150       29.8000          NaN  0.10593E+00 -0.47503E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     151       30.0000          NaN -0.97494E-01 -0.18979E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     152       30.2000          NaN  0.11382E-01  0.49133E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     153       30.4000          NaN -0.30053E+00 -0.54457E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     154       30.6000          NaN -0.63187E+00  0.29334E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     155       30.8000          NaN  0.13542E+00  0.28376E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     156       31.0000          NaN  0.92181E+00 -0.66716E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     157       31.2000          NaN  0.26680E+00  0.53056E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     158       31.4000          NaN  0.14359E+00 -0.16255E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     159       31.6000          NaN  0.71499E+00 -0.29302E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     160       31.8000          NaN -0.22343E-01  0.22352E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     161       32.0000          NaN  0.17270E+00 -0.23797E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     162       32.2000          NaN -0.41379E+00  0.28693E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     163       32.4000          NaN  0.32052E+00  0.11268E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     164       32.6000          NaN  0.56869E+00  0.71714E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     165       32.8000          NaN  0.42847E+00 -0.12234E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     166       33.0000          NaN  0.64991E+00  0.32925E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     167       33.2000          NaN  0.17013E+00 -0.17309E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     168       33.4000          NaN -0.49325E+00 -0.15831E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     169       33.6000          NaN  0.91337E-01 -0.25951E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     170       33.8000          NaN  0.27900E+00  0.31165E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     171       34.0000          NaN -0.51953E+00  0.39072E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     172       34.2000          NaN  0.17108E+00 -0.35826E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     173       34.4000          NaN -0.55823E-01 -0.25821E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     174       34.6000          NaN  0.42797E+00  0.45231E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     175       34.8000          NaN  0.33645E+00  0.30920E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     176       35.0000          NaN  0.42039E+00  0.93676E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     177       35.2000          NaN -0.41375E+00  0.27568E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     178       35.4000          NaN  0.47911E-01  0.22834E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     179       35.6000          NaN  0.86403E-01  0.29522E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     180       35.8000          NaN -0.10381E+00  0.12967E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     181       36.0000          NaN  0.22740E+00  0.28407E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     182       36.2000          NaN -0.30955E+00  0.65064E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     183       36.4000          NaN  0.45677E+00  0.11093E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     184       36.6000          NaN -0.84421E-02  0.78175E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     185       36.8000          NaN  0.34667E+00  0.67330E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     186       37.0000          NaN  0.15279E+00 -0.28794E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     187       37.2000          NaN -0.82058E-01  0.30813E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     188       37.4000          NaN -0.94513E-01  0.11684E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     189       37.6000          NaN  0.53101E+00  0.50440E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     190       37.8000          NaN -0.12940E+00  0.50074E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     191       38.0000          NaN  0.38200E+00  0.18261E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
