      23        4.4000          NaN  0.62717E-01  0.64842E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      24        4.6000          NaN  0.58603E-01  0.96076E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      25        4.8000          NaN  0.59577E-01  0.14481E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      26        5.0000          NaN  0.19991E+00  0.14799E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      27        5.2000          NaN  0.63383E-01  0.80575E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      28        5.4000          NaN  0.10298E+00  0.11731E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      29        5.6000          NaN  0.73038E-01  0.64507E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      30        5.8000          NaN  0.13914E+00  0.13500E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      31        6.0000          NaN  0.69481E-01  0.76446E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      32        6.2000          NaN  0.62314E-01  0.85590E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      33        6.4000          NaN  0.86468E-01  0.86626E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      34        6.6000          NaN  0.10252E+00  0.90287E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      35        6.8000          NaN  0.96918E-01  0.95336E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      36        7.0000          NaN  0.13603E+00  0.14541E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      37        7.2000          NaN  0.88637E-01  0.10076E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      38        7.4000          NaN  0.10995E+00  0.16301E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      39        7.6000          NaN  0.14370E+00  0.16331E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      40        7.8000          NaN  0.13627E+00  0.98697E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      41        8.0000          NaN  0.95803E-01  0.84806E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      42        8.2000          NaN  0.13663E+00  0.14422E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      43        8.4000          NaN  0.11659E+00  0.65297E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      44        8.6000          NaN  0.53358E-01  0.28629E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      45        8.8000          NaN  0.12410E+00  0.10089E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      46        9.0000          NaN  0.29434E-01  0.10642E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      47        9.2000          NaN  0.10988E+00  0.13336E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      48        9.4000          NaN  0.15764E+00  0.17324E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      49        9.6000          NaN  0.10345E+00  0.19495E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      50        9.8000          NaN  0.10853E+00  0.11761E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      51       10.0000          NaN  0.13797E+00  0.12909E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      52       10.2000          NaN  0.41979E-01  0.20484E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      53       10.4000          NaN  0.63715E-01  0.15374E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      54       10.6000          NaN  0.15662E+00  0.78835E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      55       10.8000          NaN  0.10689E+00  0.12365E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      56       11.0000          NaN  0.11325E+00  0.11454E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      57       11.2000          NaN -0.25561E-01 -0.52490E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      58       11.4000          NaN  0.74194E-01  0.58099E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      59       11.6000          NaN  0.16201E+00  0.74084E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      60       11.8000          NaN  0.84075E-01  0.11785E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      61       12.0000          NaN  0.70020E-01  0.13101E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      62       12.2000          NaN  0.47335E-01  0.27236E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      63       12.4000          NaN  0.63257E-01  0.18054E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      64       12.6000          NaN  0.65753E-01  0.14533E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      65       12.8000          NaN  0.94729E-01  0.96932E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      66       13.0000          NaN  0.92218E-01  0.12866E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      67       13.2000          NaN  0.92813E-01  0.70099E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      68       13.4000          NaN  0.93239E-01  0.95213E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      69       13.6000          NaN  0.64667E-01  0.15687E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      70       13.8000          NaN  0.84360E-01  0.14036E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      71       14.0000          NaN  0.49547E-01  0.67236E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      72       14.2000          NaN  0.81928E-01  0.12430E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      73       14.4000          NaN  0.13380E+00  0.42003E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      74       14.6000          NaN  0.52319E-01  0.64582E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      75       14.8000          NaN  0.10270E+00  0.14766E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      76       15.0000          NaN  0.85541E-01  0.54972E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      77       15.2000          NaN  0.33594E-01  0.13566E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      78       15.4000          NaN  0.81472E-01  0.19693E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      79       15.6000          NaN  0.76754E-01  0.86209E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      80       15.8000          NaN  0.82324E-01  0.10735E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      81       16.0000          NaN  0.11495E+00  0.91163E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      82       16.2000          NaN  0.29114E-01  0.11074E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      83       16.4000          NaN  0.69768E-01  0.11586E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      84       16.6000          NaN  0.78404E-01  0.52718E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      85       16.8000          NaN  0.11631E+00  0.86439E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      86       17.0000          NaN  0.95545E-01  0.16642E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      87       17.2000          NaN  0.27897E-01  0.17780E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      88       17.4000          NaN  0.19994E+00  0.10849E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      89       17.6000          NaN  0.30493E-01  0.40697E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      90       17.8000          NaN  0.31328E-02  0.12812E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      91       18.0000          NaN  0.68203E-01  0.13253E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      92       18.2000          NaN  0.14165E+00  0.10134E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      93       18.4000          NaN  0.10406E+00  0.74608E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      94       18.6000          NaN  0.45114E-01  0.20400E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      95       18.8000          NaN  0.15234E+00  0.15005E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      96       19.0000          NaN  0.64215E-01  0.52626E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      97       19.2000          NaN  0.10926E+00  0.12280E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      98       19.4000          NaN  0.13876E+00  0.62190E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
      99       19.6000          NaN  0.73755E-01  0.93392E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     100       19.8000          NaN  0.47271E-01  0.45233E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     101       20.0000          NaN  0.12816E+00  0.69681E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     102       20.2000          NaN  0.10146E+00  0.57778E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     103       20.4000          NaN  0.65457E-01  0.70695E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     104       20.6000          NaN  0.69591E-01  0.10149E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     105       20.8000          NaN  0.11314E+00  0.13179E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     106       21.0000          NaN  0.85124E-01  0.15449E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     107       21.2000          NaN  0.90006E-01  0.86727E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     108       21.4000          NaN  0.14216E+00  0.91827E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     109       21.6000          NaN  0.95321E-01  0.10306E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     110       21.8000          NaN  0.10912E+00  0.12051E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     111       22.0000          NaN  0.23129E+00  0.12050E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     112       22.2000          NaN  0.83759E-01  0.43097E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     113       22.4000          NaN  0.37759E-01  0.49886E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     114       22.6000          NaN  0.11812E+00  0.56025E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     115       22.8000          NaN  0.14662E+00  0.53911E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     116       23.0000          NaN  0.59574E-01  0.13660E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     117       23.2000          NaN  0.80141E-01  0.67631E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     118       23.4000          NaN  0.42535E-01  0.68799E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     119       23.6000          NaN  0.11532E+00  0.11143E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     120       23.8000          NaN  0.74634E-01  0.97987E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     121       24.0000          NaN  0.16765E+00  0.11338E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     122       24.2000          NaN  0.10083E+00  0.11982E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     123       24.4000          NaN  0.22930E-01  0.18109E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     124       24.6000          NaN  0.12504E+00  0.81530E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     125       24.8000          NaN  0.15121E+00  0.11330E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     126       25.0000          NaN  0.52233E-01  0.95398E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     127       25.2000          NaN  0.70576E-01  0.11492E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     128       25.4000          NaN  0.94687E-01  0.12337E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     129       25.6000          NaN  0.61736E-01  0.12443E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     130       25.8000          NaN  0.82942E-01  0.41922E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     131       26.0000          NaN  0.14337E+00  0.13267E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     132       26.2000          NaN  0.26655E-01  0.42418E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     133       26.4000          NaN  0.71164E-01  0.12089E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     134       26.6000          NaN  0.51878E-01  0.93163E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     135       26.8000          NaN  0.66847E-01  0.20913E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     136       27.0000          NaN  0.15377E+00  0.11173E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     137       27.2000          NaN  0.11110E+00  0.17271E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     138       27.4000          NaN  0.45738E-01  0.80745E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     139       27.6000          NaN  0.11175E+00  0.10580E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     140       27.8000          NaN  0.10536E+00  0.14777E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     141       28.0000          NaN  0.17689E+00  0.30373E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     142       28.2000          NaN  0.11560E+00  0.10229E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     143       28.4000          NaN  0.86716E-01  0.76225E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     144       28.6000          NaN  0.82724E-01  0.10277E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     145       28.8000          NaN  0.19514E+00  0.10823E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     146       29.0000          NaN  0.97462E-01  0.11820E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     147       29.2000          NaN  0.95747E-01  0.11953E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     148       29.4000          NaN  0.11521E+00  0.92032E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     149       29.6000          NaN  0.19159E-01  0.13144E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     150       29.8000          NaN  0.99680E-01  0.51038E-02          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     151       30.0000          NaN  0.76873E-01  0.74810E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     152       30.2000          NaN  0.88422E-01  0.15756E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     153       30.4000          NaN  0.54742E-01  0.85697E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     154       30.6000          NaN  0.25010E-01  0.93435E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     155       30.8000          NaN  0.10591E+00  0.11994E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     156       31.0000          NaN  0.19940E+00  0.82764E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     157       31.2000          NaN  0.11929E+00  0.17110E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     158       31.4000          NaN  0.10319E+00  0.90638E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     159       31.6000          NaN  0.16625E+00  0.61528E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     160       31.8000          NaN  0.84134E-01  0.11924E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     161       32.0000          NaN  0.10502E+00  0.66662E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     162       32.2000          NaN  0.38414E-01  0.12164E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     163       32.4000          NaN  0.12917E+00  0.10315E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     164       32.6000          NaN  0.14188E+00  0.18774E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     165       32.8000          NaN  0.13114E+00  0.75439E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     166       33.0000          NaN  0.15345E+00  0.11951E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     167       33.2000          NaN  0.10693E+00  0.74110E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     168       33.4000          NaN  0.25038E-01  0.77656E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     169       33.6000          NaN  0.97794E-01  0.87686E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     170       33.8000          NaN  0.11540E+00  0.12467E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     171       34.0000          NaN  0.15539E-01  0.12815E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     172       34.2000          NaN  0.10830E+00  0.84970E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     173       34.4000          NaN  0.81845E-01  0.61646E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     174       34.6000          NaN  0.13443E+00  0.14812E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     175       34.8000          NaN  0.12136E+00  0.11921E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     176       35.0000          NaN  0.12859E+00  0.10046E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     177       35.2000          NaN  0.27022E-01  0.11814E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     178       35.4000          NaN  0.92402E-01  0.93853E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     179       35.6000          NaN  0.96152E-01  0.12116E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     180       35.8000          NaN  0.76722E-01  0.10372E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     181       36.0000          NaN  0.11117E+00  0.93709E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     182       36.2000          NaN  0.52067E-01  0.97549E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     183       36.4000          NaN  0.14730E+00  0.10336E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     184       36.6000          NaN  0.86421E-01  0.91341E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     185       36.8000          NaN  0.12365E+00  0.98063E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     186       37.0000          NaN  0.10283E+00  0.87805E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     187       37.2000          NaN  0.78818E-01  0.12229E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     188       37.4000          NaN  0.77838E-01  0.10261E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     189       37.6000          NaN  0.14977E+00  0.14408E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     190       37.8000          NaN  0.71128E-01  0.96806E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     191       38.0000          NaN  0.12951E+00  0.11115E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     192       38.2000          NaN  0.14003E+00  0.92045E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     193       38.4000          NaN  0.90565E-01  0.13788E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     194       38.6000          NaN  0.84516E-01  0.14832E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     195       38.8000          NaN  0.11285E+00  0.12573E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     196       39.0000          NaN  0.79956E-01  0.16217E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     197       39.2000          NaN  0.77181E-01  0.89642E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     198       39.4000          NaN  0.12407E+00  0.99135E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     199       39.6000          NaN  0.15212E+00  0.12317E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     200       39.8000          NaN  0.12124E+00  0.18394E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     201       40.0000          NaN  0.12518E+00  0.15069E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     202       40.2000          NaN  0.11553E+00  0.14732E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     203       40.4000          NaN  0.10670E+00  0.49021E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     204       40.6000          NaN  0.77832E-01  0.79020E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     205       40.8000          NaN  0.14085E+00  0.94753E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     206       41.0000          NaN  0.79283E-01  0.11570E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     207       41.2000          NaN  0.13601E+00  0.14322E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     208       41.4000          NaN  0.79557E-01  0.12991E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     209       41.6000          NaN  0.38210E-01  0.95696E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     210       41.8000          NaN  0.12899E+00  0.80337E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     211       42.0000          NaN  0.14032E+00  0.16575E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     212       42.2000          NaN  0.63426E-01  0.17734E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     213       42.4000          NaN  0.46521E-01  0.15649E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     214       42.6000          NaN  0.12009E+00  0.82213E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     215       42.8000          NaN  0.88967E-01  0.12452E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     216       43.0000          NaN  0.14275E+00  0.97945E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     217       43.2000          NaN  0.41850E-01  0.18367E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     218       43.4000          NaN  0.10944E+00  0.11033E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     219       43.6000          NaN  0.11426E+00  0.10492E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     220       43.8000          NaN  0.39761E-01  0.74087E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     221       44.0000          NaN  0.54788E-01  0.14443E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     222       44.2000          NaN  0.99739E-01  0.12174E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     223       44.4000          NaN  0.90475E-01  0.61190E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     224       44.6000          NaN  0.42470E-01  0.11617E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     225       44.8000          NaN  0.87914E-01  0.96848E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     226       45.0000          NaN  0.12937E+00  0.14669E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     227       45.2000          NaN  0.12132E+00  0.12577E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     228       45.4000          NaN  0.58933E-01  0.11089E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     229       45.6000          NaN  0.84638E-01  0.13063E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     230       45.8000          NaN  0.50420E-01  0.97545E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     231       46.0000          NaN  0.10160E+00  0.14421E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     232       46.2000          NaN  0.87082E-01  0.13043E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     233       46.4000          NaN  0.15932E-01  0.82418E-01          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
     234       46.6000          NaN  0.42888E-01  0.16406E+00          NaN          NaN          NaN          NaN          NaN          NaN          NaN          NaN
